customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15679963,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0
15579131,835,France,Male,25,7,0.0,2,1,1,83449.65,0
15572428,717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0
15622461,562,France,Female,51,7,122822.0,2,0,0,32626.21,0
15636105,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0
15583849,408,France,Male,40,3,0.0,2,0,0,124874.23,0
15718780,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0
15739271,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0
15697129,706,Spain,Female,43,1,0.0,2,1,0,31962.77,0
15763415,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0
15796617,720,France,Male,29,2,0.0,2,1,0,39925.52,0
15626628,631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0
15765857,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0
15742511,514,France,Male,35,3,121030.9,1,1,0,10008.68,0
15786433,650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0
15685805,673,Spain,Female,35,6,0.0,2,1,0,98618.79,0
15627971,504,France,Female,32,8,206663.75,1,0,0,16281.94,0
15783025,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0
15726289,645,France,Male,25,0,174400.36,1,1,0,42669.37,0
15802118,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0
15607990,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0
15695932,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
15812279,634,France,Male,37,5,115345.86,2,0,0,168781.8,0
15687558,640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0
15729065,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0
15698902,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
15570192,608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0
15809265,547,France,Female,35,4,0.0,1,1,1,133287.73,0
15745201,612,France,Female,43,4,139496.35,2,1,1,77128.23,0
15580623,573,Spain,Male,28,8,0.0,2,0,0,77660.03,0
15578156,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
15631063,710,France,Female,33,2,0.0,2,1,0,72945.32,0
15692577,674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0
15810910,702,Spain,Female,38,9,0.0,2,1,1,158527.45,0
15723217,616,France,Male,37,9,0.0,1,1,0,111312.96,0
15733111,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0
15610727,605,France,Male,36,7,128829.25,1,1,0,190588.59,0
15792720,676,France,Male,33,6,171490.78,1,0,0,79099.64,0
15723153,708,Spain,Male,33,3,0.0,2,1,0,138613.21,0
15802823,745,Spain,Female,38,7,0.0,2,1,1,194230.82,0
15756118,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0
15684934,726,France,Male,31,9,0.0,2,1,1,106117.3,0
15776936,475,France,Male,40,7,160818.08,1,0,1,169642.13,1
15729087,751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0
15786463,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
15717498,775,France,Male,42,6,133970.22,2,0,1,187839.9,0
15718406,540,France,Male,41,3,0.0,2,1,0,121098.65,0
15799468,591,France,Female,34,3,96127.27,1,0,0,30972.06,0
15626383,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0
15597385,573,Spain,Male,41,5,0.0,2,0,1,14479.29,0
15570271,577,Spain,Male,31,6,0.0,1,1,1,196395.25,0
15690330,830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0
15680611,663,France,Male,67,9,0.0,3,1,1,72318.77,0
15810227,421,France,Male,34,2,0.0,2,1,1,96615.23,0
15807194,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0
15712199,655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0
15694995,712,France,Male,23,2,0.0,2,0,1,66795.78,0
15723400,663,France,Male,28,4,0.0,2,1,1,123969.64,0
15654772,640,France,Female,47,6,89799.46,2,0,1,13783.77,1
15574743,577,Spain,Male,29,2,0.0,1,1,1,168924.41,0
15807593,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
15686718,802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0
15695299,590,France,Female,45,2,81828.22,1,1,0,52167.97,0
15722701,594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0
15799635,577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1
15742323,541,France,Male,39,7,0.0,2,1,0,19823.02,0
15658435,781,France,Female,27,5,0.0,2,0,0,72969.9,0
15586029,806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0
15772337,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
15807555,535,France,Male,45,2,0.0,2,1,0,125658.28,0
15603378,768,France,Female,36,3,141334.95,1,0,1,125870.5,0
15792862,653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1
15657349,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
15777614,545,Spain,Female,44,1,0.0,2,1,1,82614.89,0
15653952,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0
15724336,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
15689594,731,France,Male,29,5,179539.2,1,0,0,112010.02,0
15801920,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
15653347,560,Spain,Male,47,1,0.0,1,0,0,128882.66,1
15749951,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
15648178,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
15738662,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0
15640855,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0
15584288,629,France,Female,33,6,0.0,2,1,1,59129.72,0
15760988,667,Germany,Male,33,9,124573.33,2,0,0,683.37,0
15569624,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0
15597949,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
15604551,732,France,Female,35,3,0.0,2,1,0,90876.95,0
15617476,546,France,Female,30,5,0.0,2,0,1,198543.09,0
15645323,630,France,Male,55,2,0.0,1,1,1,106202.07,1
15793311,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1
15764153,704,France,Female,33,0,130499.09,2,1,1,74804.36,0
15802560,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0
15728608,688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0
15770474,685,France,Female,33,1,0.0,3,0,1,70221.13,1
15724444,567,France,Female,38,1,125877.65,2,1,1,107841.77,0
15753110,720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1
15711521,609,France,Male,39,3,121778.71,1,1,1,138399.67,0
15632816,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0
15693637,556,France,Female,30,7,0.0,2,1,1,186648.19,0
15725509,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0
15684645,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
15692235,750,France,Female,38,1,0.0,2,1,0,47764.99,0
15777459,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1
15656937,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0
15610643,435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0
15777315,529,France,Male,43,6,93616.35,2,0,0,98348.66,0
15611058,702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1
15630413,608,France,Female,41,5,0.0,2,1,1,72462.25,0
15635942,576,France,Male,40,9,0.0,2,1,0,112465.19,1
15648858,666,France,Female,27,1,85225.21,1,0,1,64511.44,0
15810732,730,France,Female,36,8,148749.29,2,1,0,91830.75,0
15705448,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
15730488,516,Spain,Female,27,1,0.0,1,0,1,112311.15,0
15620443,711,France,Female,81,6,0.0,2,1,1,72276.24,0
15741078,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
15753161,768,France,Female,36,5,180169.44,2,1,0,17348.56,0
15711396,427,Spain,Male,40,8,0.0,2,1,1,82870.75,0
15593499,686,Spain,Female,47,6,0.0,1,1,0,32080.69,1
15579189,690,France,Female,42,5,0.0,2,0,1,120512.08,0
15743545,647,Spain,Female,29,2,0.0,2,1,0,179032.68,0
15791316,714,France,Male,35,3,0.0,2,1,1,95623.28,0
15608246,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
15676526,608,France,Female,34,4,88772.87,1,1,1,168822.01,0
15813911,809,France,Female,39,5,0.0,1,1,0,77705.75,0
15630195,745,France,Female,40,6,131184.67,1,1,1,49815.62,0
15736250,781,France,Male,38,2,117810.79,1,0,1,65632.33,1
15671334,527,France,Male,31,4,0.0,1,1,0,169361.89,0
15574169,595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0
15718839,850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0
15762331,569,France,Male,37,9,178755.84,1,1,0,199929.17,0
15606901,728,France,Male,43,7,0.0,2,1,0,40023.7,0
15713559,473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0
15768881,738,France,Male,29,2,0.0,2,1,1,170421.13,0
15743075,659,France,Male,35,6,0.0,2,1,1,58879.11,0
15660980,597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0
15810942,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0
15728362,671,France,Female,29,3,0.0,2,1,0,158043.11,0
15683339,656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1
15685476,658,France,Male,31,5,100082.14,1,0,1,49809.88,0
15663650,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
15617434,655,Spain,Male,38,9,0.0,1,0,1,90490.33,0
15622470,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0
15703682,681,Spain,Male,33,10,0.0,1,0,0,158336.36,0
15727391,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0
15711062,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0
15567339,735,France,Male,73,9,0.0,1,1,1,114283.33,0
15760662,521,Germany,Female,29,2,87212.8,1,1,1,994.86,0
15605737,541,France,Male,36,5,0.0,2,1,0,124795.84,0
15692977,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0
15672082,562,France,Male,62,3,0.0,2,1,0,105986.01,0
15600280,703,France,Female,32,6,0.0,2,0,0,33606.52,0
15804052,710,Spain,Male,23,6,0.0,2,1,1,134188.11,0
15576065,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1
15796838,703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0
15693526,618,France,Female,40,0,0.0,1,1,0,119059.13,0
15748595,689,France,Female,29,1,77556.79,2,1,1,122998.26,0
15679029,718,France,Male,33,7,102874.28,1,0,0,117841.06,0
15753639,608,France,Male,37,5,146093.39,2,0,0,160593.41,0
15604138,749,Spain,Male,34,2,0.0,1,0,0,174189.04,1
15666095,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
15643487,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1
15764033,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
15747288,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1
15790599,756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0
15737705,775,France,Female,27,4,152309.37,1,1,0,104112.0,0
15737194,635,France,Female,33,5,0.0,2,1,0,122949.71,0
15726776,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0
15804357,481,France,Male,40,3,0.0,1,1,1,32319.93,0
15664432,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
15688984,595,France,Male,20,4,95830.43,1,1,0,177738.98,0
15583026,535,France,Female,38,0,135919.33,1,1,0,80425.65,0
15771668,578,France,Male,59,10,185966.64,1,0,0,9445.42,1
15779904,597,France,Female,29,5,0.0,2,1,1,174825.57,0
15784323,449,France,Female,21,7,0.0,2,0,0,175743.92,0
15756277,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0
15663312,494,France,Female,35,9,112727.06,2,1,0,183752.91,0
15793197,676,France,Female,34,8,100359.54,1,0,0,46038.28,0
15731463,818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0
15621768,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0
15691323,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0
15781326,636,France,Male,35,9,95478.17,1,0,0,169286.74,0
15595640,698,France,Male,37,8,0.0,2,0,0,145004.39,0
15814331,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0
15602030,717,France,Male,28,4,128206.79,1,1,1,54272.12,0
15747974,614,France,Male,49,1,0.0,2,1,0,192440.54,0
15611315,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0
15636977,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
15690337,581,France,Female,27,5,102258.11,2,1,0,194681.6,0
15680666,579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0
15679551,504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1
15778915,737,France,Female,32,7,128551.36,2,0,1,189402.71,0
15568849,540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0
15747762,609,France,Male,32,7,118520.41,1,0,0,3815.48,0
15753679,778,France,Male,24,4,0.0,2,1,1,162809.2,0
15750049,621,France,Male,40,10,163823.37,1,0,0,89519.47,0
15606097,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
15802368,608,France,Female,47,6,0.0,1,1,1,126012.57,0
15767488,680,Spain,Male,36,7,0.0,2,1,0,20109.21,0
15669946,663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0
15612103,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
15645353,607,France,Male,26,1,0.0,1,1,0,29818.2,0
15650018,681,France,Female,43,8,154100.3,1,0,0,114659.81,0
15659002,766,France,Female,45,6,0.0,2,0,0,147184.74,0
15616028,694,France,Male,30,2,0.0,3,0,1,15039.41,0
15660475,411,France,Female,54,9,0.0,1,0,1,76621.49,0
15652615,742,France,Male,39,8,140004.96,1,1,1,92985.78,0
15653572,673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1
15628059,529,France,Male,61,1,0.0,2,1,1,191370.97,0
15703413,519,France,Female,38,7,125328.56,1,1,0,188225.67,0
15610433,573,France,Male,35,9,0.0,2,1,0,11743.89,0
15770548,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0
15645637,798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0
15590888,693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0
15568326,637,France,Female,44,2,0.0,2,1,0,149665.65,0
15655368,672,France,Male,47,1,0.0,1,0,0,91574.92,0
15665579,597,France,Female,28,0,142705.95,1,1,0,127233.39,0
15676091,543,France,Male,42,7,0.0,1,1,1,56650.47,0
15716984,695,Spain,Female,56,4,0.0,2,1,0,84644.76,0
15715078,584,France,Male,35,6,161613.94,2,1,1,148238.16,0
15569452,652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0
15628863,601,France,Male,38,4,60013.81,1,1,1,38020.05,0
15778192,628,Spain,Male,28,4,0.0,2,1,1,176750.81,0
15793723,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
15798943,646,France,Female,46,8,0.0,2,1,0,133059.15,0
15764708,572,France,Male,30,6,117696.67,1,1,0,100843.82,0
15791040,801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0
15631512,597,France,Female,26,8,149989.39,1,1,0,42330.58,0
15640106,613,France,Male,40,7,124339.9,1,0,0,193309.58,0
15710315,529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
15771535,794,Spain,Female,37,9,0.0,2,1,0,68008.85,0
15611947,557,France,Male,34,3,83074.0,1,1,0,132673.22,0
15670266,499,France,Female,28,4,141792.61,1,1,1,22001.91,0
15609083,544,France,Female,26,6,0.0,1,1,0,100200.4,1
15567923,739,France,Female,30,6,0.0,1,0,0,122604.44,0
15788183,458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0
15735782,528,France,Male,31,9,120962.59,1,1,0,5419.31,0
15774401,773,Spain,Male,51,4,0.0,2,0,0,123587.83,1
15737971,646,France,Female,30,5,0.0,2,1,0,13935.32,0
15758750,564,France,Male,31,0,110527.17,1,1,1,87060.77,0
15611767,624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1
15643770,682,France,Female,52,5,112670.48,1,1,0,21085.17,1
15744717,726,France,Female,44,2,0.0,2,1,1,26733.86,0
15570681,560,France,Male,24,1,116084.32,1,1,0,89734.7,0
15792650,382,Spain,Male,36,0,0.0,1,1,1,179540.73,1
15605531,457,Spain,Female,38,6,0.0,2,1,0,173219.09,0
15605339,673,France,Female,37,10,0.0,2,1,1,37411.35,0
15672216,584,France,Female,40,4,82441.75,1,0,0,80852.11,0
15812893,629,France,Female,39,10,0.0,2,1,1,43174.49,1
15624180,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
15701364,724,France,Male,30,10,0.0,2,1,1,54265.55,0
15762588,644,France,Male,31,5,0.0,2,1,1,41872.17,0
15806318,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
15712596,499,France,Male,31,4,0.0,1,1,0,25950.49,0
15600399,598,France,Male,60,4,0.0,1,1,0,197727.14,1
15576216,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
15620750,559,France,Male,28,3,141099.43,1,1,1,15607.27,0
15623489,543,France,Female,67,0,128843.67,1,1,1,134612.48,0
15667944,679,France,Male,39,0,86843.61,1,0,1,159830.58,0
15584928,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
15779913,586,France,Male,27,5,130231.8,2,1,1,192427.16,0
15644977,776,France,Female,31,5,0.0,2,1,0,92647.94,0
15749679,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
15629010,847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0
15768465,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
15767781,648,France,Male,38,10,82697.28,1,1,0,74846.67,0
15635364,618,France,Female,49,9,44301.43,3,1,1,89729.3,1
15722004,543,France,Female,31,4,138317.94,1,0,0,61843.73,0
15766044,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
15586680,462,France,Male,27,4,176913.52,1,1,0,80587.27,0
15635388,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0
15655175,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
15639133,773,France,Female,50,4,0.0,2,1,0,129372.94,0
15799653,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0
15723872,589,Spain,Female,46,10,0.0,2,0,1,168369.37,0
15775627,509,France,Male,35,8,0.0,2,0,1,67431.28,0
15630704,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0
15815534,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0
15697249,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
15681316,681,France,Female,41,0,120549.29,2,1,0,175722.31,0
15682523,762,France,Male,20,1,139432.55,1,1,1,85606.83,0
15650244,786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0
15648638,629,Spain,Male,34,6,0.0,2,1,0,190347.72,0
15795747,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0
15607330,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0
15624013,541,France,Female,39,6,109844.81,1,1,0,25289.23,0
15800805,451,France,Female,31,7,140931.82,1,0,1,20388.77,0
15667321,644,Spain,Male,49,10,0.0,2,1,1,145089.64,0
15601116,686,France,Male,32,6,0.0,2,1,1,179093.26,0
15622033,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
15758451,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
15688689,678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0
15652674,539,France,Male,20,0,83459.86,1,1,1,146752.67,0
15806327,800,France,Female,40,3,75893.11,2,1,0,132562.23,0
15649618,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0
15677117,629,France,Female,61,6,0.0,2,1,1,133672.61,0
15751445,734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0
15749669,542,France,Female,31,3,0.0,2,1,1,115217.59,0
15656351,414,Spain,Male,60,3,0.0,2,1,1,93844.82,0
15667438,675,France,Female,38,1,104016.88,1,0,0,22068.83,1
15682273,683,France,Female,38,5,127616.56,1,1,0,123846.07,0
15580912,748,France,Male,32,5,154737.88,2,1,1,172638.13,0
15785183,596,Spain,Male,29,2,0.0,2,1,1,1591.19,0
15705383,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
15712903,499,France,Female,21,3,176511.08,1,1,1,153920.22,0
15774285,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0
15583138,739,France,Male,42,2,141642.92,2,1,0,172149.76,0
15740160,616,France,Male,31,1,0.0,2,1,1,54706.75,0
15793425,560,Spain,Female,33,9,0.0,1,0,1,183358.21,0
15749265,427,Germany,Male,42,1,75681.52,1,1,1,57098.0,0
15623989,435,France,Male,54,3,0.0,1,1,0,156910.46,1
15604832,633,France,Male,29,7,0.0,1,1,1,130224.73,0
15584580,443,France,Male,35,6,161111.45,1,0,0,13946.66,0
15573854,727,France,Male,62,5,0.0,2,0,1,38652.96,0
15614847,674,France,Female,45,6,72494.69,1,0,1,140041.78,0
15679966,661,France,Female,31,3,133964.3,1,1,1,166187.1,0
15799435,619,Spain,Male,34,1,0.0,1,1,0,139919.38,0
15752186,562,France,Female,27,3,0.0,2,1,0,28137.03,0
15705544,633,France,Male,61,3,157201.48,1,0,1,50368.63,0
15713632,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0
15586523,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
15609176,688,France,Female,32,5,0.0,2,0,1,177607.77,0
15769308,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0
15676810,561,France,Female,31,1,81480.27,2,1,1,65234.6,0
15634591,850,France,Male,33,8,73059.38,1,1,1,186281.0,0
15679804,636,France,Male,36,5,117559.05,2,1,1,111573.3,0
15677764,461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0
15571917,771,Germany,Female,38,5,137657.71,2,1,0,72985.61,0
15574608,713,France,Male,36,8,133889.35,1,1,1,143265.65,0
15740868,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0
15702442,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0
15699797,737,France,Male,30,8,174356.13,1,0,0,31928.5,0
15648047,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0
15766826,824,France,Male,26,7,146266.0,1,1,0,21903.62,1
15591628,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0
15583857,623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0
15752534,744,France,Male,36,10,0.0,2,1,1,182867.84,0
15741403,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0
15783589,616,France,Male,40,9,0.0,2,0,0,93717.55,0
15598046,662,France,Female,39,5,139562.05,2,1,0,61636.22,0
15643330,594,France,Male,37,2,0.0,2,0,1,95864.5,0
15680405,685,France,Male,40,2,168001.34,2,1,1,167400.29,0
15728683,742,France,Male,27,0,0.0,2,0,1,131534.96,0
15621644,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0
15733032,651,Spain,Male,47,2,0.0,2,1,1,119808.64,0
15608381,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
15658946,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0
15757912,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0
15645371,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1
15653110,694,France,Male,42,8,133767.19,1,1,0,36405.21,0
15766355,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1
15585249,741,France,Male,42,6,106036.52,1,1,0,194686.78,1
15611786,668,Spain,Female,69,9,0.0,1,0,1,134483.07,0
15575486,529,France,Female,27,1,0.0,2,1,1,37769.98,0
15780215,636,France,Male,31,6,0.0,2,1,1,2382.61,0
15686099,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1
15739042,767,France,Female,35,9,0.0,2,1,0,39511.61,0
15815316,644,France,Male,50,9,76817.0,4,1,0,196371.13,1
15778489,780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0
15786389,635,Spain,Female,41,10,0.0,2,1,1,61994.2,0
15601787,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
15624715,593,Spain,Female,40,2,0.0,1,1,1,5194.95,0
15763093,540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0
15572073,663,Spain,Male,35,5,0.0,2,1,1,62634.94,0
15780256,630,France,Male,34,9,0.0,2,1,1,114006.35,0
15659305,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0
15638882,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
15714680,755,France,Female,78,5,121206.96,1,1,1,76016.49,0
15777217,641,Spain,Male,25,10,0.0,2,1,1,180808.39,0
15739123,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
15594450,695,France,Male,49,9,159458.53,1,1,0,135841.35,0
15797751,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1
15691543,558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0
15722845,665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0
15605804,737,France,Male,45,10,0.0,2,1,0,1364.54,0
15702061,654,France,Male,29,7,0.0,2,1,1,149184.15,0
15694321,619,France,Female,28,3,0.0,2,1,0,53394.12,0
15798749,845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0
15720050,727,France,Female,28,2,110997.76,1,1,0,101433.76,0
15758048,582,France,Male,50,2,148942.0,1,1,1,116944.3,0
15805681,716,France,Male,41,9,0.0,1,1,1,113267.48,0
15802809,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0
15807239,664,France,Female,34,7,93920.47,1,0,0,179913.98,0
15749093,801,France,Male,43,4,158713.08,2,0,0,98586.14,0
15689344,615,Spain,Male,42,4,0.0,3,0,1,120321.09,0
15606076,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0
15610090,667,France,Male,40,8,72945.29,2,1,0,98931.5,0
15693926,670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0
15791501,590,France,Male,43,8,0.0,2,1,1,143628.31,0
15621870,739,Spain,Female,40,8,0.0,1,1,0,167030.51,0
15734711,373,France,Male,42,7,0.0,1,1,0,77786.37,1
15814405,418,France,Female,46,9,0.0,1,1,1,81014.5,1
15729359,837,France,Female,29,9,0.0,2,1,1,41866.26,0
15606944,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1
15671934,552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0
15641773,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0
15701972,684,France,Male,35,3,137179.39,1,1,1,37264.11,0
15749114,634,Spain,Male,35,3,0.0,2,1,1,19515.48,0
15780362,607,France,Female,49,9,119960.29,2,1,0,103068.22,0
15753229,802,France,Male,29,9,127414.55,1,1,1,134459.12,0
15656009,736,France,Female,36,6,0.0,1,1,0,70496.66,0
15785024,629,France,Female,40,9,137409.19,1,1,0,175877.7,1
15670492,737,France,Male,28,8,0.0,2,1,0,106390.01,0
15795458,718,Spain,Female,39,2,0.0,1,1,1,52138.49,0
15732438,561,France,Male,43,4,0.0,4,0,0,18522.91,1
15781987,641,France,Male,31,9,112494.99,1,1,1,32231.6,0
15775826,677,France,Male,30,1,78133.15,1,0,1,174225.88,0
15807457,641,Spain,Female,36,1,0.0,2,1,0,102021.39,0
15632538,658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0
15641389,659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1
15657306,567,France,Female,47,2,0.0,1,0,0,110900.43,1
15709447,584,France,Female,26,0,146286.22,1,1,0,105105.35,0
15762682,709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0
15626042,690,Spain,Female,26,2,0.0,2,1,1,93255.85,0
